tstamp	latitude	longitude	direction	speed	trip_id	trip_id	route_id	vehicle_id	service_key	direction
2020-10-18 09:10:40	45.558715	-122.564238	132	4.47388	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:10:40	45.558715	-122.564238	132	4.47388	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:10:45	45.558577	-122.564165	160	6.71082	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:10:45	45.558577	-122.564165	160	6.71082	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:10:50	45.558537	-122.564137	154	0	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:10:50	45.558537	-122.564137	154	0	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:30	45.558532	-122.56413	137	0	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:30	45.558532	-122.56413	137	0	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:35	45.558403	-122.564	145	8.94776	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:35	45.558403	-122.564	145	8.94776	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:40	45.558457	-122.563607	79	13.42164	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:40	45.558457	-122.563607	79	13.42164	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:45	45.558693	-122.563007	61	22.3694	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:45	45.558693	-122.563007	61	22.3694	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:50	45.558943	-122.562365	61	24.60634	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:50	45.558943	-122.562365	61	24.60634	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:55	45.55918	-122.561927	52	17.89552	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:11:55	45.55918	-122.561927	52	17.89552	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:00	45.559352	-122.56177	33	8.94776	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:00	45.559352	-122.56177	33	8.94776	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:25	45.559385	-122.56174	32	0	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:25	45.559385	-122.56174	32	0	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:30	45.559552	-122.561593	32	8.94776	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:30	45.559552	-122.561593	32	8.94776	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:35	45.559938	-122.561247	32	22.3694	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:35	45.559938	-122.561247	32	22.3694	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:40	45.56054	-122.561	16	31.31716	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:40	45.56054	-122.561	16	31.31716	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:45	45.561318	-122.560957	2	38.02798	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:45	45.561318	-122.560957	2	38.02798	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:50	45.562155	-122.560705	12	42.50186	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:50	45.562155	-122.560705	12	42.50186	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:55	45.562887	-122.560007	34	42.50186	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:12:55	45.562887	-122.560007	34	42.50186	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:00	45.5636	-122.559127	41	44.7388	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:00	45.5636	-122.559127	41	44.7388	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:05	45.564362	-122.55819	41	49.21268	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:05	45.564362	-122.55819	41	49.21268	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:10	45.565145	-122.557153	43	51.44962	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:10	45.565145	-122.557153	43	51.44962	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:15	45.565978	-122.556048	43	55.9235	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:15	45.565978	-122.556048	43	55.9235	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:20	45.566858	-122.554887	43	58.16044	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:20	45.566858	-122.554887	43	58.16044	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:25	45.567763	-122.553687	43	60.39738	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:25	45.567763	-122.553687	43	60.39738	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:30	45.568667	-122.55249	43	60.39738	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:30	45.568667	-122.55249	43	60.39738	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:35	45.569525	-122.551357	43	55.9235	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:35	45.569525	-122.551357	43	55.9235	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:40	45.570383	-122.550242	42	55.9235	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:40	45.570383	-122.550242	42	55.9235	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:45	45.571233	-122.549178	41	53.68656	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:45	45.571233	-122.549178	41	53.68656	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:50	45.572112	-122.548177	39	53.68656	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:50	45.572112	-122.548177	39	53.68656	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:55	45.573048	-122.547225	35	55.9235	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:13:55	45.573048	-122.547225	35	55.9235	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:14:00	45.574017	-122.546392	31	53.68656	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:14:00	45.574017	-122.546392	31	53.68656	170625750	170625750	65	4008	Sunday	Out
2020-10-18 09:14:05	45.574987	-122.54565	28	53.68656	170625750	170625750	65	4008	Sunday	Out
